accession,family
NC_028933.1,Podoviridae
NC_002484.2,Siphoviridae
NC_005178.1,Siphoviridae
NC_028745.1,Myoviridae
NC_028971.1,Myoviridae
NC_008717.1,Siphoviridae
NC_007623.1,Myoviridae
NC_006552.1,Podoviridae
NC_007810.1,Myoviridae
NC_004665.1,Podoviridae
NC_019450.1,Myoviridae
NC_017674.1,Myoviridae
NC_017864.1,Siphoviridae
NC_015272.2,Myoviridae
NC_019935.1,Myoviridae
NC_029017.1,Podoviridae
NC_024123.1,Podoviridae
NC_011165.1,Myoviridae
NC_013692.1,Podoviridae
NC_009936.1,Podoviridae
NC_011166.1,Myoviridae
NC_027298.1,Siphoviridae
NC_010325.1,Podoviridae
NC_013691.1,Podoviridae
NC_007809.1,Siphoviridae
NC_018282.1,Siphoviridae
NC_009818.1,Siphoviridae
NC_011613.1,Siphoviridae
NC_011611.1,Siphoviridae
NC_031058.1,Siphoviridae
NC_023700.1,Siphoviridae
NC_022971.1,Podoviridae
NC_028980.1,Siphoviridae
NC_015294.2,Myoviridae
NC_022970.1,Myoviridae
NC_022966.1,Myoviridae
NC_022974.1,Myoviridae
NC_022986.1,Myoviridae
NC_028770.1,Siphoviridae
NC_028931.1,Siphoviridae
NC_028809.1,Siphoviridae
NC_019913.1,Myoviridae
NC_004466.2,Podoviridae
NC_011810.1,Myoviridae
NC_001331.1,Inoviridae
NC_001418.1,Inoviridae
NC_003714.1,Chrysoviridae
NC_003715.1,Chrysoviridae
NC_003716.1,Chrysoviridae
NC_003278.1,Myoviridae
NC_005045.1,Podoviridae
NC_004629.1,Myoviridae
NC_016765.1,Siphoviridae
NC_011756.1,Myoviridae
NC_023583.1,Podoviridae
NC_010116.1,Siphoviridae
NC_008298.1,Papillomaviridae
NC_005264.1,Herpesviridae
NC_028106.1,Bornaviridae
NC_030688.1,Bornaviridae
NC_030689.1,Bornaviridae
NC_025962.1,Adenoviridae
NC_031336.1,Endornaviridae
NC_020841.1,Myoviridae
NC_023734.1,Siphoviridae
NC_028121.1,Polyomaviridae
NC_020070.1,Polyomaviridae
NC_020439.1,Reoviridae
NC_020440.1,Reoviridae
NC_020441.1,Reoviridae
NC_020442.1,Reoviridae
NC_020443.1,Reoviridae
NC_020444.1,Reoviridae
NC_020445.1,Reoviridae
NC_020446.1,Reoviridae
NC_020447.1,Reoviridae
NC_020448.1,Reoviridae
NC_025801.1,Reoviridae
NC_025802.1,Reoviridae
NC_025803.1,Reoviridae
NC_025804.1,Reoviridae
NC_025805.1,Reoviridae
NC_025806.1,Reoviridae
NC_025807.1,Reoviridae
NC_025808.1,Reoviridae
NC_025809.1,Reoviridae
NC_025810.1,Reoviridae
NC_030656.1,Poxviridae
NC_025395.1,Rhabdoviridae
NC_010946.1,Geminiviridae
NC_021864.1,Podoviridae
NC_005223.1,Hantaviridae
NC_005224.1,Hantaviridae
NC_005225.1,Hantaviridae
NC_026141.2,Polyomaviridae
NC_007923.1,Polyomaviridae
NC_034511.1,Hantaviridae
NC_034512.1,Hantaviridae
NC_034522.1,Hantaviridae
NC_033792.1,Astroviridae
NC_033821.1,Astroviridae
NC_016403.1,Picornaviridae
NC_021069.1,Flaviviridae
NC_012671.1,Flaviviridae
NC_034393.1,Hantaviridae
NC_034400.1,Hantaviridae
NC_034401.1,Hantaviridae
NC_025346.1,Astroviridae
NC_028973.1,Parvoviridae
NC_011704.1,Caliciviridae
NC_017083.1,Coronaviridae
NC_001266.1,Poxviridae
NC_001543.1,Caliciviridae
NC_008580.1,Caliciviridae
NC_001542.1,Rhabdoviridae
NC_026314.1,Picornaviridae
NC_034378.1,Polyomaviridae
NC_025825.1,Parvoviridae
NC_027213.1,Poxviridae
NC_010238.1,Geminiviridae
NC_010709.1,Secoviridae
NC_010710.1,Secoviridae
NC_023586.1,Inoviridae
NC_005131.2,Inoviridae
NC_011201.1,Podoviridae
NC_023736.1,Podoviridae
NC_022917.1,Podoviridae
NC_028988.1,Podoviridae
NC_029007.1,Podoviridae
NC_022915.1,Podoviridae
NC_030948.1,Myoviridae
NC_019548.1,Inoviridae
NC_021866.1,Inoviridae
NC_021862.1,Inoviridae
NC_025115.1,Myoviridae
NC_015297.1,Inoviridae
NC_025454.1,Inoviridae
NC_009382.1,Myoviridae
NC_028899.1,Myoviridae
NC_010811.2,Myoviridae
NC_028950.1,Myoviridae
NC_008574.2,Inoviridae
NC_011399.1,Inoviridae
NC_008575.1,Inoviridae
NC_030699.1,Geminiviridae
NC_008211.1,Alloherpesviridae
NC_008210.1,Alloherpesviridae
NC_034618.1,Alloherpesviridae
NC_008190.1,Partitiviridae
NC_008191.1,Partitiviridae
NC_010343.1,Partitiviridae
NC_010344.1,Partitiviridae
NC_010345.1,Partitiviridae
NC_011705.1,Partitiviridae
NC_011706.1,Partitiviridae
NC_015455.1,Adenoviridae
NC_014598.1,Reoviridae
NC_014599.1,Reoviridae
NC_014600.1,Reoviridae
NC_014601.1,Reoviridae
NC_014602.1,Reoviridae
NC_014603.1,Reoviridae
NC_014604.1,Reoviridae
NC_014605.1,Reoviridae
NC_014606.1,Reoviridae
NC_014607.1,Reoviridae
NC_029558.1,Fimoviridae
NC_029559.1,Fimoviridae
NC_029560.1,Fimoviridae
NC_029561.1,Fimoviridae
NC_029567.1,Fimoviridae
NC_029571.1,Fimoviridae
NC_029572.1,Fimoviridae
NC_029573.1,Fimoviridae
NC_008585.1,Closteroviridae
NC_005266.1,Secoviridae
NC_005267.1,Secoviridae
NC_028963.1,Arteriviridae
NC_032987.1,Arteriviridae
NC_029133.1,Parvoviridae
NC_028650.1,Parvoviridae
NC_027777.1,Circoviridae
NC_016442.1,Virgaviridae
NC_028492.1,Papillomaviridae
NC_027531.1,Polyomaviridae
NC_032005.1,Polyomaviridae
NC_008375.1,Circoviridae
NC_022630.1,Phenuiviridae
NC_022631.1,Phenuiviridae
NC_022632.1,Phenuiviridae
NC_009889.1,Retroviridae
NC_022616.1,Partitiviridae
NC_022617.1,Partitiviridae
NC_021096.1,Partitiviridae
NC_021097.1,Partitiviridae
NC_003738.1,Secoviridae
NC_003741.1,Secoviridae
NC_003756.1,Tombusviridae
NC_003775.1,Tombusviridae
NC_028480.1,Totiviridae
NC_028481.1,Totiviridae
NC_028483.1,Totiviridae
NC_028485.1,Totiviridae
NC_028486.1,Totiviridae
NC_028488.1,Totiviridae
NC_028490.1,Totiviridae
NC_012210.1,Betaflexiviridae
NC_008040.1,Nodaviridae
NC_008041.1,Nodaviridae
NC_035461.1,Potyviridae
NC_009041.1,Virgaviridae
NC_005084.2,Paramyxoviridae
NC_001803.1,Pneumoviridae
NC_004161.1,Filoviridae
NC_006934.1,Retroviridae
NC_009988.1,Coronaviridae
NC_034218.1,Polyomaviridae
NC_031695.1,Parvoviridae
NC_001617.1,Picornaviridae
NC_001490.1,Picornaviridae
NC_009996.1,Picornaviridae
NC_011103.1,Siphoviridae
NC_027296.1,Myoviridae
NC_021560.1,Myoviridae
NC_021557.1,Myoviridae
NC_023566.1,Siphoviridae
NC_025429.1,Myoviridae
NC_025427.1,Myoviridae
NC_023502.1,Siphoviridae
NC_022619.1,Endornaviridae
NC_029991.1,Narnaviridae
NC_023684.1,Partitiviridae
NC_023685.1,Partitiviridae
NC_032150.2,Partitiviridae
NC_003801.1,Partitiviridae
NC_003802.1,Partitiviridae
NC_020839.1,Siphoviridae
NC_016165.1,Siphoviridae
NC_028954.1,Siphoviridae
NC_029097.1,Siphoviridae
NC_028677.1,Siphoviridae
NC_021347.1,Myoviridae
NC_016655.1,Siphoviridae
NC_016652.1,Siphoviridae
NC_023706.1,Siphoviridae
NC_023722.1,Siphoviridae
NC_016651.1,Siphoviridae
NC_023735.1,Siphoviridae
NC_023694.1,Siphoviridae
NC_016653.1,Siphoviridae
NC_016650.1,Siphoviridae
NC_014481.1,Amalgaviridae
NC_029061.1,Podoviridae
NC_004735.1,Myoviridae
NC_020866.1,Siphoviridae
NC_031059.1,Siphoviridae
NC_001874.1,Dicistroviridae
NC_006563.1,Papillomaviridae
NC_010293.1,Geminiviridae
NC_010294.1,Geminiviridae
NC_012481.1,Geminiviridae
NC_012482.1,Geminiviridae
NC_015488.1,Geminiviridae
NC_015489.1,Geminiviridae
NC_014902.1,Geminiviridae
NC_014903.1,Geminiviridae
NC_002792.2,Virgaviridae
NC_003728.1,Reoviridae
NC_003729.1,Reoviridae
NC_003730.1,Reoviridae
NC_003731.1,Reoviridae
NC_003732.1,Reoviridae
NC_003733.1,Reoviridae
NC_003734.1,Reoviridae
NC_003735.1,Reoviridae
NC_003736.1,Reoviridae
NC_003737.1,Reoviridae
NC_003760.1,Reoviridae
NC_003761.1,Reoviridae
NC_003762.1,Reoviridae
NC_003763.1,Reoviridae
NC_003764.1,Reoviridae
NC_003765.1,Reoviridae
NC_003766.1,Reoviridae
NC_003767.1,Reoviridae
NC_003768.1,Reoviridae
NC_003772.1,Reoviridae
NC_003773.1,Reoviridae
NC_003774.1,Reoviridae
NC_009241.1,Reoviridae
NC_009242.1,Reoviridae
NC_009243.1,Reoviridae
NC_009244.1,Reoviridae
NC_009245.1,Reoviridae
NC_009246.1,Reoviridae
NC_009247.1,Reoviridae
NC_009248.1,Reoviridae
NC_009249.1,Reoviridae
NC_009250.1,Reoviridae
NC_009251.1,Reoviridae
NC_009252.1,Reoviridae
NC_002323.1,Phenuiviridae
NC_002324.1,Phenuiviridae
NC_002325.1,Phenuiviridae
NC_002326.1,Phenuiviridae
NC_002327.1,Phenuiviridae
NC_002328.1,Phenuiviridae
NC_036597.1,Phenuiviridae
NC_036598.1,Phenuiviridae
NC_036599.1,Phenuiviridae
NC_036602.1,Phenuiviridae
NC_028144.1,Potyviridae
NC_028145.1,Potyviridae
NC_003749.1,Reoviridae
NC_003750.1,Reoviridae
NC_003751.1,Reoviridae
NC_003752.1,Reoviridae
NC_003757.1,Reoviridae
NC_003758.1,Reoviridae
NC_003759.1,Reoviridae
NC_003769.1,Reoviridae
NC_003770.1,Reoviridae
NC_003771.1,Reoviridae
NC_003753.1,Phenuiviridae
NC_003754.1,Phenuiviridae
NC_003755.1,Phenuiviridae
NC_003776.1,Phenuiviridae
NC_001914.1,Caulimoviridae
NC_001632.1,Secoviridae
NC_035452.1,Tombusviridae
NC_003746.1,Rhabdoviridae
NC_019490.1,Siphoviridae
NC_014395.1,Phenuiviridae
NC_014396.1,Phenuiviridae
NC_014397.1,Phenuiviridae
NC_006296.2,Paramyxoviridae
NC_031958.1,Rhabdoviridae
NC_034534.1,Rhabdoviridae
NC_026439.1,Arteriviridae
NC_036583.1,Astroviridae
NC_021153.1,Flaviviridae
NC_028363.1,Picornaviridae
NC_021154.1,Flaviviridae
NC_001510.1,Parvoviridae
NC_025966.1,Anelloviridae
NC_020415.1,Tombusviridae
NC_024070.1,Picornaviridae
NC_031105.1,Picornaviridae
NC_031106.1,Picornaviridae
NC_010346.1,Partitiviridae
NC_010347.1,Partitiviridae
NC_010348.1,Partitiviridae
NC_024687.1,Geminiviridae
NC_024906.1,Closteroviridae
NC_015298.1,Fimoviridae
NC_015299.1,Fimoviridae
NC_015300.1,Fimoviridae
NC_015301.1,Fimoviridae
NC_034979.1,Fimoviridae
NC_034980.1,Fimoviridae
NC_034981.1,Fimoviridae
NC_010806.1,Luteoviridae
NC_019031.1,Potyviridae
NC_020999.1,Caulimoviridae
NC_030938.1,Endornaviridae
NC_036590.1,Hypoviridae
NC_020234.1,Partitiviridae
NC_020235.1,Partitiviridae
NC_028250.1,Partitiviridae
NC_028251.1,Partitiviridae
NC_036600.1,Partitiviridae
NC_036603.1,Partitiviridae
NC_016757.1,Quadriviridae
NC_016758.1,Quadriviridae
NC_016759.1,Quadriviridae
NC_016760.1,Quadriviridae
NC_021565.1,Totiviridae
NC_007537.1,Partitiviridae
NC_007538.1,Partitiviridae
NC_015466.1,Siphoviridae
NC_002519.1,Podoviridae
NC_001544.1,Togaviridae
NC_005888.1,Hepadnaviridae
NC_005950.1,Hepadnaviridae
NC_011500.2,Reoviridae
NC_011501.2,Reoviridae
NC_011502.2,Reoviridae
NC_011503.2,Reoviridae
NC_011504.2,Reoviridae
NC_011505.2,Reoviridae
NC_011506.2,Reoviridae
NC_011507.2,Reoviridae
NC_011508.2,Reoviridae
NC_011509.2,Reoviridae
NC_011510.2,Reoviridae
NC_021541.1,Reoviridae
NC_021542.1,Reoviridae
NC_021543.1,Reoviridae
NC_021544.1,Reoviridae
NC_021545.1,Reoviridae
NC_021546.1,Reoviridae
NC_021547.1,Reoviridae
NC_021548.1,Reoviridae
NC_021549.1,Reoviridae
NC_021550.1,Reoviridae
NC_021551.1,Reoviridae
NC_007543.1,Reoviridae
NC_007544.1,Reoviridae
NC_007545.1,Reoviridae
NC_007546.1,Reoviridae
NC_007547.1,Reoviridae
NC_007569.1,Reoviridae
NC_007570.1,Reoviridae
NC_007571.1,Reoviridae
NC_007572.1,Reoviridae
NC_007573.1,Reoviridae
NC_007574.1,Reoviridae
NC_014511.1,Reoviridae
NC_014512.1,Reoviridae
NC_014513.1,Reoviridae
NC_014514.1,Reoviridae
NC_014515.1,Reoviridae
NC_014516.1,Reoviridae
NC_014517.1,Reoviridae
NC_014518.1,Reoviridae
NC_014519.1,Reoviridae
NC_014520.1,Reoviridae
NC_014521.1,Reoviridae
NC_021625.1,Reoviridae
NC_021626.1,Reoviridae
NC_021627.1,Reoviridae
NC_021628.1,Reoviridae
NC_021629.1,Reoviridae
NC_021630.1,Reoviridae
NC_021631.1,Reoviridae
NC_021632.1,Reoviridae
NC_021633.1,Reoviridae
NC_021634.1,Reoviridae
NC_021635.1,Reoviridae
NC_021580.1,Reoviridae
NC_021581.1,Reoviridae
NC_021582.1,Reoviridae
NC_021583.1,Reoviridae
NC_021584.1,Reoviridae
NC_021585.1,Reoviridae
NC_021586.1,Reoviridae
NC_021587.1,Reoviridae
NC_021588.1,Reoviridae
NC_021589.1,Reoviridae
NC_021590.1,Reoviridae
NC_007548.1,Reoviridae
NC_007549.1,Reoviridae
NC_007550.1,Reoviridae
NC_007551.1,Reoviridae
NC_007552.1,Reoviridae
NC_007553.1,Reoviridae
NC_007554.1,Reoviridae
NC_007555.1,Reoviridae
NC_007556.1,Reoviridae
NC_007557.1,Reoviridae
NC_007558.1,Reoviridae
NC_026820.2,Reoviridae
NC_026821.2,Reoviridae
NC_026822.2,Reoviridae
NC_026823.2,Reoviridae
NC_026824.2,Reoviridae
NC_026825.2,Reoviridae
NC_026826.2,Reoviridae
NC_026827.2,Reoviridae
NC_026828.2,Reoviridae
NC_026829.2,Reoviridae
NC_026830.2,Reoviridae
NC_024443.1,Hepadnaviridae
NC_001407.1,Retroviridae
NC_034219.1,Polyomaviridae
NC_009021.1,Coronaviridae
NC_030886.1,Coronaviridae
NC_001545.2,Togaviridae
NC_019025.1,Betaflexiviridae
NC_026238.1,Caulimoviridae
NC_011920.1,Caulimoviridae
NC_025428.1,Siphoviridae
NC_001814.1,Potyviridae
NC_006313.1,Arenaviridae
NC_006317.1,Arenaviridae
NC_033697.1,Flaviviridae
NC_002066.1,Iflaviridae
NC_004051.1,Narnaviridae
NC_004050.1,Narnaviridae
NC_003745.1,Totiviridae
NC_001641.1,Totiviridae
NC_032106.1,Totiviridae
NC_013464.1,Geminiviridae
NC_001780.1,Tombusviridae
NC_009951.1,Polyomaviridae
NC_014567.1,Herpesviridae
NC_016448.1,Herpesviridae
NC_001350.1,Herpesviridae
NC_034554.1,Hantaviridae
NC_034561.1,Hantaviridae
NC_034562.1,Hantaviridae
NC_022802.1,Picornaviridae
NC_029127.1,Phenuiviridae
NC_029128.1,Phenuiviridae
NC_029129.1,Phenuiviridae
NC_025386.1,Paramyxoviridae
NC_019540.1,Podoviridae
NC_012957.1,Picornaviridae
NC_012986.1,Picornaviridae
NC_025114.1,Picornaviridae
NC_025360.1,Paramyxoviridae
NC_027707.1,Poxviridae
NC_003930.1,Togaviridae
NC_003433.1,Togaviridae
NC_031946.1,Podoviridae
NC_031930.1,Siphoviridae
NC_030919.1,Podoviridae
NC_029071.1,Siphoviridae
NC_029045.1,Siphoviridae
NC_029042.1,Myoviridae
NC_015938.1,Podoviridae
NC_031258.1,Podoviridae
NC_031271.1,Podoviridae
NC_031228.1,Siphoviridae
NC_031925.1,Siphoviridae
NC_031939.1,Myoviridae
NC_011976.1,Podoviridae
NC_021774.1,Myoviridae
NC_021772.1,Podoviridae
NC_021782.1,Podoviridae
NC_013059.1,Podoviridae
NC_031045.1,Myoviridae
NC_031924.1,Siphoviridae
NC_031021.1,Siphoviridae
NC_031042.1,Myoviridae
NC_010807.1,Podoviridae
NC_031026.1,Siphoviridae
NC_019488.1,Myoviridae
NC_029003.2,Myoviridae
NC_028696.2,Podoviridae
NC_028699.1,Myoviridae
NC_029015.2,Myoviridae
NC_028701.2,Myoviridae
NC_031129.1,Myoviridae
NC_019910.1,Myoviridae
NC_019545.1,Siphoviridae
NC_017985.1,Podoviridae
NC_018843.1,Siphoviridae
NC_014900.1,Podoviridae
NC_026607.2,Myoviridae
NC_031128.1,Myoviridae
NC_018275.1,Podoviridae
NC_023608.1,Siphoviridae
NC_024204.1,Siphoviridae
NC_031065.1,Myoviridae
NC_018279.1,Siphoviridae
NC_010495.1,Siphoviridae
NC_015271.1,Podoviridae
NC_031902.1,Siphoviridae
NC_031933.1,Siphoviridae
NC_025443.1,Podoviridae
NC_025442.1,Siphoviridae
NC_027119.1,Myoviridae
NC_019539.1,Siphoviridae
NC_004775.2,Podoviridae
NC_028698.1,Siphoviridae
NC_005282.1,Myoviridae
NC_021779.1,Siphoviridae
NC_021780.1,Siphoviridae
NC_027329.1,Myoviridae
NC_002730.1,Podoviridae
NC_021783.1,Siphoviridae
NC_002014.1,Inoviridae
NC_021777.1,Siphoviridae
NC_026017.1,Siphoviridae
NC_022772.1,Myoviridae
NC_022768.1,Myoviridae
NC_002371.2,Podoviridae
NC_001421.2,Tectiviridae
NC_005340.1,Myoviridae
NC_020416.1,Myoviridae
NC_011802.1,Podoviridae
NC_016071.1,Myoviridae
NC_016763.1,Siphoviridae
NC_022752.1,Siphoviridae
NC_009232.2,Siphoviridae
NC_022754.1,Siphoviridae
NC_016073.1,Myoviridae
NC_019530.1,Myoviridae
NC_028754.1,Siphoviridae
NC_023856.1,Myoviridae
NC_024122.1,Myoviridae
NC_021775.1,Siphoviridae
NC_004831.2,Podoviridae
NC_015269.1,Siphoviridae
NC_019417.1,Siphoviridae
NC_016761.1,Podoviridae
NC_027402.1,Myoviridae
NC_006940.2,Siphoviridae
NC_027351.1,Myoviridae
NC_004348.1,Podoviridae
NC_027297.1,Siphoviridae
NC_027344.1,Myoviridae
NC_027360.1,Myoviridae
NC_015296.1,Myoviridae
NC_001652.1,Rhabdoviridae
NC_025676.1,Caliciviridae
NC_006318.1,Phenuiviridae
NC_006319.1,Phenuiviridae
NC_006320.1,Phenuiviridae
NC_015411.1,Phenuiviridae
NC_015412.1,Phenuiviridae
NC_015413.1,Phenuiviridae
NC_034516.1,Hantaviridae
NC_034517.1,Hantaviridae
NC_034526.1,Hantaviridae
NC_028234.1,Rhabdoviridae
NC_015069.1,Nodaviridae
NC_015070.1,Nodaviridae
NC_031141.1,Peribunyaviridae
NC_031142.1,Peribunyaviridae
NC_031143.1,Peribunyaviridae
NC_031093.1,Rhabdoviridae
NC_003987.1,Picornaviridae
NC_004451.1,Picornaviridae
NC_000940.1,Caliciviridae
NC_010624.1,Caliciviridae
NC_006554.1,Caliciviridae
NC_006269.1,Caliciviridae
NC_027026.1,Caliciviridae
NC_018461.1,Peribunyaviridae
NC_018462.1,Peribunyaviridae
NC_018466.1,Peribunyaviridae
NC_003785.2,Secoviridae
NC_003786.2,Secoviridae
NC_033726.1,Flaviviridae
NC_025837.1,Luteoviridae
NC_027778.1,Iridoviridae
NC_003399.1,Potyviridae
NC_011659.1,Alphaflexiviridae
NC_030392.1,Totiviridae
NC_023893.1,Endornaviridae
NC_007415.1,Alphaflexiviridae
NC_021706.1,Endornaviridae
NC_015939.1,Hypoviridae
NC_022896.1,Hypoviridae
NC_026510.1,Narnaviridae
NC_028475.1,Narnaviridae
NC_023598.1,Narnaviridae
NC_030152.1,Reoviridae
NC_030153.1,Reoviridae
NC_030154.1,Reoviridae
NC_030155.1,Reoviridae
NC_030156.1,Reoviridae
NC_030157.1,Reoviridae
NC_030158.1,Reoviridae
NC_030159.1,Reoviridae
NC_030160.1,Reoviridae
NC_030161.1,Reoviridae
NC_030162.1,Reoviridae
NC_030163.1,Reoviridae
NC_013014.1,Partitiviridae
NC_013015.1,Partitiviridae
NC_030203.1,Tombusviridae
NC_025387.1,Rhabdoviridae
NC_009657.1,Coronaviridae
NC_011537.1,Tymoviridae
NC_024150.1,Adenoviridae
NC_030837.1,Parvoviridae
NC_025259.1,Polyomaviridae
NC_024891.1,Anelloviridae
NC_024890.1,Anelloviridae
NC_026138.1,Anelloviridae
NC_015212.1,Anelloviridae
NC_035188.1,Poxviridae
NC_003215.1,Togaviridae
NC_034529.1,Rhabdoviridae
NC_011349.1,Picornaviridae
NC_006995.1,Geminiviridae
NC_024492.1,Nodaviridae
NC_024493.1,Nodaviridae
NC_030748.1,Geminiviridae
NC_030746.1,Alphaflexiviridae
NC_005236.1,Hantaviridae
NC_005237.1,Hantaviridae
NC_005238.1,Hantaviridae
NC_008719.1,Flaviviridae
NC_017085.1,Polyomaviridae
NC_021563.1,Siphoviridae
NC_020083.1,Myoviridae
NC_024121.1,Myoviridae
NC_026251.1,Parvoviridae
NC_004718.3,Coronaviridae
NC_018136.1,Phenuiviridae
NC_018137.1,Phenuiviridae
NC_018138.1,Phenuiviridae
NC_003557.1,Betaflexiviridae
NC_003795.1,Alphaflexiviridae
NC_007433.1,Potyviridae
NC_018463.1,Peribunyaviridae
NC_018464.1,Peribunyaviridae
NC_018467.1,Peribunyaviridae
NC_031215.1,Rhabdoviridae
NC_031216.1,Rhabdoviridae
NC_031218.1,Peribunyaviridae
NC_031219.1,Peribunyaviridae
NC_031220.1,Peribunyaviridae
NC_026942.1,Polyomaviridae
NC_004002.1,Poxviridae
NC_005890.1,Hepadnaviridae
NC_025436.1,Myoviridae
NC_025470.1,Myoviridae
NC_025458.1,Myoviridae
NC_025463.1,Myoviridae
NC_025466.1,Myoviridae
NC_023594.2,Myoviridae
NC_021331.1,Siphoviridae
NC_021857.1,Myoviridae
NC_022749.1,Myoviridae
NC_031085.1,Myoviridae
NC_030953.1,Myoviridae
NC_031011.1,Myoviridae
NC_031022.1,Siphoviridae
NC_031090.1,Myoviridae
NC_029120.1,Podoviridae
NC_013693.1,Myoviridae
NC_016566.1,Siphoviridae
NC_025434.1,Podoviridae
NC_026010.1,Siphoviridae
NC_025829.1,Myoviridae
NC_023589.1,Podoviridae
NC_005344.1,Podoviridae
NC_027382.1,Myoviridae
NC_015456.1,Siphoviridae
NC_015457.1,Myoviridae
NC_014595.1,Myoviridae
NC_025437.1,Myoviridae
NC_028685.1,Podoviridae
NC_025365.1,Rhabdoviridae
NC_030394.2,Iridoviridae
NC_028364.1,Picornaviridae
NC_031221.1,Peribunyaviridae
NC_031222.1,Peribunyaviridae
NC_031223.1,Peribunyaviridae
NC_018459.1,Peribunyaviridae
NC_018460.1,Peribunyaviridae
NC_018465.1,Peribunyaviridae
NC_023861.2,Picornaviridae
NC_027799.1,Circoviridae
NC_031456.1,Geminiviridae
NC_031457.1,Geminiviridae
NC_031454.1,Geminiviridae
NC_031455.1,Geminiviridae
NC_014794.1,Geminiviridae
NC_014795.1,Geminiviridae
NC_004657.1,Geminiviridae
NC_004658.1,Geminiviridae
NC_014446.1,Geminiviridae
NC_014447.1,Geminiviridae
NC_004659.1,Geminiviridae
NC_004660.1,Geminiviridae
NC_002046.1,Geminiviridae
NC_002047.1,Geminiviridae
NC_014128.1,Geminiviridae
NC_014130.1,Geminiviridae
NC_004635.2,Geminiviridae
NC_014799.1,Geminiviridae
NC_007638.1,Geminiviridae
NC_005330.1,Geminiviridae
NC_005331.1,Geminiviridae
NC_016573.1,Geminiviridae
NC_016579.1,Geminiviridae
NC_015044.1,Geminiviridae
NC_015046.1,Geminiviridae
NC_015043.1,Geminiviridae
NC_015047.1,Geminiviridae
NC_008056.1,Geminiviridae
NC_008059.1,Geminiviridae
NC_020256.1,Geminiviridae
NC_004637.1,Geminiviridae
NC_020254.1,Geminiviridae
NC_020255.1,Geminiviridae
NC_017987.1,Geminiviridae
NC_004639.1,Geminiviridae
NC_008779.1,Geminiviridae
NC_008780.1,Geminiviridae
NC_016082.1,Geminiviridae
NC_016083.1,Geminiviridae
NC_020253.1,Geminiviridae
NC_009354.1,Geminiviridae
NC_009547.1,Geminiviridae
NC_004661.1,Geminiviridae
NC_004662.1,Geminiviridae
NC_008317.1,Geminiviridae
NC_008236.1,Geminiviridae
NC_024376.1,Nyamiviridae
NC_006951.1,Papillomaviridae
NC_012697.1,Podoviridae
NC_018476.1,Peribunyaviridae
NC_018477.1,Peribunyaviridae
NC_018478.1,Peribunyaviridae
NC_028107.1,Adenoviridae
NC_028113.1,Adenoviridae
NC_034382.1,Adenoviridae
NC_001364.1,Retroviridae
NC_003092.2,Arteriviridae
NC_004455.1,Retroviridae
NC_001549.1,Retroviridae
NC_006144.1,Adenoviridae
NC_015225.1,Adenoviridae
NC_021168.1,Adenoviridae
NC_028103.1,Adenoviridae
NC_028105.1,Adenoviridae
NC_022266.1,Adenoviridae
NC_020485.1,Adenoviridae
NC_025678.1,Adenoviridae
NC_032105.1,Adenoviridae
NC_014474.1,Retroviridae
NC_031326.1,Retroviridae
NC_006428.1,Paramyxoviridae
NC_011546.1,Retroviridae
NC_026663.1,Anelloviridae
NC_026662.1,Anelloviridae
NC_026664.1,Anelloviridae
NC_026764.1,Anelloviridae
NC_026765.1,Anelloviridae
NC_007611.1,Polyomaviridae
NC_005215.1,Hantaviridae
NC_005216.1,Hantaviridae
NC_005217.1,Hantaviridae
NC_030243.1,Partitiviridae
NC_030245.1,Partitiviridae
NC_001547.1,Togaviridae
NC_006549.1,Iridoviridae
NC_008514.1,Rhabdoviridae
NC_029046.1,Siphoviridae
NC_027204.1,Myoviridae
NC_028676.1,Myoviridae
NC_028945.1,Myoviridae
NC_016437.1,Adenoviridae
NC_034445.1,Parvoviridae
NC_027708.1,Adenoviridae
NC_031038.1,Poxviridae
NC_014137.1,Iflaviridae
NC_025891.1,Parvoviridae
NC_007013.1,Anelloviridae
NC_007014.1,Anelloviridae
NC_006383.2,Paramyxoviridae
NC_009989.1,Adenoviridae
NC_000903.1,Rhabdoviridae
NC_001724.1,Retroviridae
NC_013600.1,Siphoviridae
NC_002330.1,Virgaviridae
NC_002351.1,Virgaviridae
NC_002041.1,Virgaviridae
NC_002042.1,Virgaviridae
NC_026624.1,Flaviviridae
NC_024304.1,Geminiviridae
NC_024305.1,Geminiviridae
NC_006559.1,Dicistroviridae
NC_001615.3,Rhabdoviridae
NC_030875.1,Partitiviridae
NC_030876.1,Partitiviridae
NC_004014.1,Virgaviridae
NC_004015.1,Virgaviridae
NC_004035.1,Potyviridae
NC_025343.1,Paramyxoviridae
NC_003803.1,Geminiviridae
NC_003804.1,Geminiviridae
NC_016960.1,Togaviridae
NC_014708.1,Reoviridae
NC_014709.1,Reoviridae
NC_014710.1,Reoviridae
NC_014711.1,Reoviridae
NC_014712.1,Reoviridae
NC_014713.1,Reoviridae
NC_014714.1,Reoviridae
NC_014715.1,Reoviridae
NC_014716.1,Reoviridae
NC_014717.1,Reoviridae
NC_011591.1,Amalgaviridae
NC_025113.1,Arteriviridae
NC_014141.1,Geminiviridae
NC_014142.1,Geminiviridae
NC_001739.2,Caulimoviridae
NC_018456.1,Geminiviridae
NC_018457.1,Geminiviridae
NC_003357.1,Geminiviridae
