accession,family
NC_043467.1,Alloherpesviridae
NC_043468.1,Alloherpesviridae
NC_040671.1,Parvoviridae
NC_040656.1,Mitoviridae
NC_040621.1,Baculoviridae
NC_040362.1,Circoviridae
NC_040434.1,Mitoviridae
NC_040600.1,Polyomaviridae
NC_031947.1,Flaviviridae
NC_040363.1,Circoviridae
NC_040650.1,Potyviridae
NC_040797.1,Betaflexiviridae
NC_040664.1,Rhabdoviridae
NC_040528.1,Circoviridae
NC_040773.1,Totiviridae
NC_040429.1,Totiviridae
NC_040467.1,Totiviridae
NC_040657.1,Totiviridae
NC_040658.1,Totiviridae
NC_040774.1,Totiviridae
NC_040430.1,Totiviridae
NC_040468.1,Totiviridae
NC_040659.1,Totiviridae
NC_040660.1,Totiviridae
NC_040775.1,Totiviridae
NC_040431.1,Totiviridae
NC_040588.1,Endornaviridae
NC_040589.1,Flaviviridae
NC_040661.1,Narnaviridae
NC_040598.1,Polyomaviridae
NC_040183.1,Geminiviridae
NC_040793.1,Totiviridae
NC_040184.1,Geminiviridae
NC_040599.1,Rhabdoviridae
NC_040669.1,Rhabdoviridae
NC_040535.1,Arteriviridae
NC_040562.1,Parvoviridae
NC_040188.1,Geminiviridae
NC_040670.1,Totiviridae
NC_040530.1,Totiviridae
NC_040785.1,Papillomaviridae
NC_040190.1,Geminiviridae
NC_040602.1,Rhabdoviridae
NC_040786.1,Rhabdoviridae
NC_040383.1,Circoviridae
NC_040382.1,Circoviridae
NC_040380.1,Circoviridae
NC_040386.1,Circoviridae
NC_040787.1,Papillomaviridae
NC_040532.1,Rhabdoviridae
NC_040379.1,Genomoviridae
NC_040792.1,Geminiviridae
NC_040537.1,Geminiviridae
NC_040533.1,Parvoviridae
NC_040554.1,Betaflexiviridae
NC_040616.1,Betaflexiviridae
NC_040541.1,Geminiviridae
NC_040538.1,Polyomaviridae
NC_040607.1,Polyomaviridae
NC_040676.1,Polyomaviridae
NC_040677.1,Polyomaviridae
NC_040611.1,Picornaviridae
NC_040317.1,Genomoviridae
NC_040545.1,Betaflexiviridae
NC_040550.1,Papillomaviridae
NC_040619.1,Papillomaviridae
NC_040620.1,Papillomaviridae
NC_040688.1,Papillomaviridae
NC_040691.1,Papillomaviridae
NC_040803.1,Papillomaviridae
NC_040804.1,Papillomaviridae
NC_040805.1,Papillomaviridae
NC_040806.1,Papillomaviridae
NC_040604.1,Papillomaviridae
NC_040555.1,Flaviviridae
NC_040534.1,Mesoniviridae
NC_040623.1,Parvoviridae
NC_040694.1,Parvoviridae
NC_040695.1,Parvoviridae
NC_040789.1,Nudiviridae
NC_040539.1,Herpesviridae
NC_040549.1,Tombusviridae
NC_040601.1,Iflaviridae
NC_040809.1,Caulimoviridae
NC_040692.1,Caulimoviridae
NC_040807.1,Caulimoviridae
NC_040808.1,Caulimoviridae
NC_040552.1,Caulimoviridae
NC_040622.1,Caulimoviridae
NC_040693.1,Caulimoviridae
NC_040699.1,Nudiviridae
NC_040635.1,Caulimoviridae
NC_040673.1,Picornaviridae
NC_040432.1,Amalgaviridae
NC_040662.1,Amalgaviridae
NC_040591.1,Amalgaviridae
NC_040536.1,Nudiviridae
NC_040351.1,Genomoviridae
NC_040810.1,Smacoviridae
NC_040818.1,Papillomaviridae
NC_040684.1,Picornaviridae
NC_040652.1,Parvoviridae
NC_040603.1,Parvoviridae
NC_040672.1,Parvoviridae
NC_040800.1,Betaflexiviridae
NC_040633.1,Totiviridae
NC_040704.1,Totiviridae
NC_040632.1,Totiviridae
NC_040702.1,Mitoviridae
NC_040816.1,Mitoviridae
NC_040559.1,Mitoviridae
NC_040560.1,Mitoviridae
NC_040564.1,Betaflexiviridae
NC_040640.1,Papillomaviridae
NC_040556.1,Tymoviridae
NC_040548.1,Papillomaviridae
NC_040675.1,Iflaviridae
NC_040719.1,Hepadnaviridae
NC_040613.1,Virgaviridae
NC_040614.1,Virgaviridae
NC_040330.1,Genomoviridae
NC_040639.1,Circoviridae
NC_040703.1,Betaflexiviridae
NC_040817.1,Geminiviridae
NC_040714.1,Polyomaviridae
NC_040802.1,Potyviridae
NC_040608.1,Totiviridae
NC_040678.1,Totiviridae
NC_040568.1,Betaflexiviridae
NC_040826.1,Circoviridae
NC_040710.1,Hepeviridae
NC_040605.1,Picornaviridae
NC_040674.1,Caliciviridae
NC_040706.1,Geminiviridae
NC_040609.1,Endornaviridae
NC_040715.1,Polyomaviridae
NC_040819.1,Mitoviridae
NC_040683.1,Narnaviridae
NC_040566.1,Polyomaviridae
NC_040821.1,Polyomaviridae
NC_040822.1,Polyomaviridae
NC_040634.1,Polyomaviridae
NC_040705.1,Polyomaviridae
NC_040565.1,Tymoviridae
NC_040680.1,Tombusviridae
NC_040799.1,Endornaviridae
NC_040630.1,Betaflexiviridae
NC_040543.1,Mitoviridae
NC_040835.1,Hepeviridae
NC_040627.1,Betaflexiviridae
NC_040570.1,Closteroviridae
NC_040638.1,Polyomaviridae
NC_040642.1,Picornaviridae
NC_040649.1,Deltaflexiviridae
NC_040348.1,Genomoviridae
NC_040340.1,Genomoviridae
NC_040371.1,Genomoviridae
NC_040372.1,Genomoviridae
NC_040350.1,Microviridae
NC_040342.1,Microviridae
NC_040328.1,Microviridae
NC_040374.1,Microviridae
NC_040373.1,Microviridae
NC_040349.1,Microviridae
NC_040375.1,Microviridae
NC_040329.1,Microviridae
NC_040359.1,Smacoviridae
NC_040327.1,Genomoviridae
NC_040341.1,Microviridae
NC_040347.1,Genomoviridae
NC_040370.1,Genomoviridae
NC_040551.1,Totiviridae
NC_040381.1,Circoviridae
NC_040841.1,Caulimoviridae
NC_040580.1,Papillomaviridae
NC_040558.1,Endornaviridae
NC_040653.1,Totiviridae
NC_040842.1,Alphaflexiviridae
NC_040339.1,Genomoviridae
NC_040582.1,Closteroviridae
NC_040722.1,Closteroviridae
NC_040644.1,Alphaflexiviridae
NC_040325.1,Circoviridae
NC_040336.1,Smacoviridae
NC_040346.1,Genomoviridae
NC_040338.1,Genomoviridae
NC_040324.1,Circoviridae
NC_040326.1,Genomoviridae
NC_040679.1,Circoviridae
NC_040709.1,Papillomaviridae
NC_040827.1,Papillomaviridae
NC_040569.1,Papillomaviridae
NC_040583.1,Papillomaviridae
NC_040643.1,Betaflexiviridae
NC_040712.1,Caulimoviridae
NC_040573.1,Polyomaviridae
NC_040713.1,Tombusviridae
NC_040716.1,Iflaviridae
NC_040832.1,Iflaviridae
NC_040578.1,Papillomaviridae
NC_040579.1,Papillomaviridae
NC_040836.1,Potyviridae
NC_040725.1,Tombusviridae
NC_040843.1,Parvoviridae
NC_040572.1,Closteroviridae
NC_040844.1,Mitoviridae
NC_040726.1,Mitoviridae
NC_040585.1,Mitoviridae
NC_040834.1,Closteroviridae
NC_040825.1,Endornaviridae
NC_040724.1,Iflaviridae
NC_040829.1,Narnaviridae
NC_040641.1,Narnaviridae
NC_040571.1,Narnaviridae
NC_040728.1,Papillomaviridae
NC_040655.1,Papillomaviridae
NC_040727.1,Papillomaviridae
NC_040586.1,Secoviridae
NC_040689.1,Betaflexiviridae
NC_040690.1,Amalgaviridae
NC_040563.1,Mitoviridae
NC_040492.1,Phenuiviridae
NC_040493.1,Phenuiviridae
NC_040494.1,Phenuiviridae
NC_040469.1,Bromoviridae
NC_040470.1,Bromoviridae
NC_040471.1,Bromoviridae
NC_040764.1,Narnaviridae
NC_040765.1,Narnaviridae
NC_040752.1,Picobirnaviridae
NC_040753.1,Picobirnaviridae
NC_040438.1,Picobirnaviridae
NC_040439.1,Picobirnaviridae
NC_040389.1,Bromoviridae
NC_040390.1,Bromoviridae
NC_040391.1,Bromoviridae
NC_040763.1,Arenaviridae
NC_040426.1,Arenaviridae
NC_040427.1,Arenaviridae
NC_040428.1,Arenaviridae
NC_040464.1,Arenaviridae
NC_040465.1,Arenaviridae
NC_040466.1,Arenaviridae
NC_040760.1,Benyviridae
NC_040761.1,Benyviridae
NC_040401.1,Kitaviridae
NC_040402.1,Kitaviridae
NC_040403.1,Kitaviridae
NC_040404.1,Kitaviridae
NC_040435.1,Bromoviridae
NC_040436.1,Bromoviridae
NC_040437.1,Bromoviridae
NC_043211.1,Tobaniviridae
NC_043212.1,Tobaniviridae
NC_040507.1,Potyviridae
NC_040508.1,Potyviridae
NC_040405.1,Reoviridae
NC_040406.1,Reoviridae
NC_040407.1,Reoviridae
NC_040408.1,Reoviridae
NC_040409.1,Reoviridae
NC_040410.1,Reoviridae
NC_040411.1,Reoviridae
NC_040412.1,Reoviridae
NC_040413.1,Reoviridae
NC_040414.1,Reoviridae
NC_040415.1,Reoviridae
NC_040770.1,Nairoviridae
NC_040771.1,Nairoviridae
NC_040772.1,Nairoviridae
NC_040512.1,Nairoviridae
NC_040513.1,Nairoviridae
NC_040514.1,Nairoviridae
NC_040458.1,Nairoviridae
NC_040459.1,Nairoviridae
NC_040460.1,Nairoviridae
NC_040440.1,Reoviridae
NC_040441.1,Reoviridae
NC_040442.1,Reoviridae
NC_040443.1,Reoviridae
NC_040444.1,Reoviridae
NC_040445.1,Reoviridae
NC_040446.1,Reoviridae
NC_040447.1,Reoviridae
NC_040456.1,Partitiviridae
NC_040457.1,Partitiviridae
NC_040397.1,Partitiviridae
NC_040398.1,Partitiviridae
NC_040744.1,Nanoviridae
NC_040745.1,Nanoviridae
NC_040746.1,Nanoviridae
NC_040747.1,Nanoviridae
NC_040748.1,Nanoviridae
NC_040749.1,Nanoviridae
NC_040750.1,Nanoviridae
NC_040751.1,Nanoviridae
NC_040399.1,Secoviridae
NC_040400.1,Secoviridae
NC_040736.1,Chrysoviridae
NC_040737.1,Chrysoviridae
NC_040738.1,Chrysoviridae
NC_040739.1,Chrysoviridae
NC_040740.1,Chrysoviridae
NC_040387.1,Partitiviridae
NC_040388.1,Partitiviridae
NC_040472.1,Reoviridae
NC_040473.1,Reoviridae
NC_040392.1,Bromoviridae
NC_040393.1,Bromoviridae
NC_040394.1,Bromoviridae
NC_040730.1,Orthomyxoviridae
NC_040731.1,Orthomyxoviridae
NC_040732.1,Orthomyxoviridae
NC_040733.1,Orthomyxoviridae
NC_040734.1,Orthomyxoviridae
NC_040735.1,Orthomyxoviridae
NC_040416.1,Secoviridae
NC_040417.1,Secoviridae
NC_040741.1,Tospoviridae
NC_040742.1,Tospoviridae
NC_040743.1,Tospoviridae
NC_040498.1,Reoviridae
NC_040499.1,Reoviridae
NC_040500.1,Reoviridae
NC_040501.1,Reoviridae
NC_040502.1,Reoviridae
NC_040503.1,Reoviridae
NC_040504.1,Reoviridae
NC_040505.1,Reoviridae
NC_040506.1,Reoviridae
NC_040756.1,Partitiviridae
NC_040757.1,Partitiviridae
NC_040485.1,Chrysoviridae
NC_040486.1,Chrysoviridae
NC_040487.1,Chrysoviridae
NC_040488.1,Chrysoviridae
NC_040489.1,Chrysoviridae
NC_040490.1,Chrysoviridae
NC_040491.1,Chrysoviridae
NC_040483.1,Partitiviridae
NC_040484.1,Partitiviridae
NC_040474.1,Reoviridae
NC_040475.1,Reoviridae
NC_040476.1,Reoviridae
NC_040477.1,Reoviridae
NC_040478.1,Reoviridae
NC_040479.1,Reoviridae
NC_040480.1,Reoviridae
NC_040481.1,Reoviridae
NC_040482.1,Reoviridae
NC_040847.1,Reoviridae
NC_040768.1,Curvulaviridae
NC_040769.1,Curvulaviridae
NC_040461.1,Retroviridae
NC_040462.1,Retroviridae
NC_040463.1,Retroviridae
NC_040509.1,Chrysoviridae
NC_040510.1,Chrysoviridae
NC_040448.1,Phenuiviridae
NC_040449.1,Phenuiviridae
NC_040450.1,Phenuiviridae
NC_040451.1,Phenuiviridae
NC_040452.1,Phenuiviridae
NC_040453.1,Phenuiviridae
NC_040454.1,Phenuiviridae
NC_040455.1,Phenuiviridae
NC_040495.1,Partitiviridae
NC_040496.1,Partitiviridae
NC_040497.1,Partitiviridae
NC_044932.1,Caliciviridae
NC_044944.1,Asfarviridae
NC_044948.1,Asfarviridae
NC_044949.1,Asfarviridae
NC_044950.1,Asfarviridae
NC_044951.1,Asfarviridae
NC_044952.1,Asfarviridae
NC_044953.1,Asfarviridae
NC_044954.1,Asfarviridae
NC_044853.1,Caliciviridae
NC_044854.1,Caliciviridae
NC_044855.1,Caliciviridae
NC_044856.1,Caliciviridae
NC_019559.2,Herpesviridae
NC_019850.1,Polyomaviridae
NC_019855.1,Polyomaviridae
NC_019856.1,Polyomaviridae
NC_019857.1,Polyomaviridae
NC_019858.1,Polyomaviridae
NC_025892.1,Polyomaviridae
NC_040685.2,Virgaviridae
NC_036579.1,Alloherpesviridae
NC_006008.2,Reoviridae
NC_028379.1,Herpesviridae
NC_045762.1,Caliciviridae
NC_025897.1,Polyomaviridae
NC_030889.1,Partitiviridae
NC_030890.1,Partitiviridae
NC_046955.1,Coronaviridae
NC_046956.1,Tobaniviridae
NC_046963.1,Tobaniviridae
NC_028234.1,Rhabdoviridae
NC_033835.1,Phenuiviridae
NC_033836.1,Phenuiviridae
NC_033837.1,Phenuiviridae
NC_033838.1,Phenuiviridae
NC_033839.1,Phenuiviridae
NC_033840.1,Phenuiviridae
NC_033841.1,Phenuiviridae
NC_033842.1,Phenuiviridae
NC_033843.1,Phenuiviridae
NC_033844.1,Phenuiviridae
NC_033845.1,Phenuiviridae
NC_033848.1,Phenuiviridae
NC_033849.1,Phenuiviridae
NC_033850.1,Phenuiviridae
NC_033846.1,Phenuiviridae
NC_005949.1,Inoviridae
NC_047765.1,Inoviridae
NC_047800.1,Autographiviridae
NC_048209.1,Arteriviridae
NC_048210.1,Arteriviridae
NC_048213.1,Coronaviridae
NC_003449.1,Nodaviridae
NC_006999.2,Bromoviridae
NC_013266.1,Bromoviridae
NC_013267.1,Bromoviridae
NC_007000.2,Bromoviridae
NC_007001.1,Bromoviridae
NC_013268.1,Bromoviridae
NC_035450.1,Polycipiviridae
NC_035455.1,Polycipiviridae
NC_035456.1,Polycipiviridae
NC_035457.1,Polycipiviridae
NC_019946.1,Geminiviridae
NC_010463.1,Myoviridae
NC_004584.1,Siphoviridae
NC_004585.1,Siphoviridae
NC_004587.1,Siphoviridae
NC_004589.1,Siphoviridae
NC_004740.1,Siphoviridae
NC_049200.1,Geminiviridae
NC_043110.1,Flaviviridae
NC_045512.2,Coronaviridae
NC_049947.1,Siphoviridae
NC_025479.2,Secoviridae
NC_026767.1,Polyomaviridae
NC_039207.1,Coronaviridae
NC_019843.3,Coronaviridae
NC_025217.1,Coronaviridae
NC_030886.1,Coronaviridae
NC_010354.1,Picornaviridae
NC_020236.1,Geminiviridae
NC_025379.2,Astroviridae
NC_028121.1,Polyomaviridae
NC_028122.1,Polyomaviridae
NC_048217.1,Coronaviridae
NC_006213.1,Coronaviridae
NC_003045.1,Coronaviridae
NC_026314.1,Picornaviridae
NC_028380.1,Picornaviridae
AC_000192.1,Coronaviridae
NC_012936.1,Coronaviridae
NC_018400.1,Picornaviridae
NC_002786.2,Tymoviridae
NC_043517.1,Geminiviridae
NC_050698.1,Geminiviridae
NC_032126.1,Picornaviridae
NC_046954.1,Coronaviridae
NC_001846.1,Coronaviridae
NC_017083.1,Coronaviridae
NC_026011.1,Coronaviridae
NC_006577.2,Coronaviridae
NC_034440.1,Coronaviridae
NC_009019.1,Coronaviridae
NC_004718.3,Coronaviridae
NC_002232.1,Papillomaviridae
NC_003973.1,Papillomaviridae
NC_028366.1,Picornaviridae
NC_035207.1,Adenoviridae
NC_038294.1,Coronaviridae
NC_048212.1,Coronaviridae
NC_048167.1,Autographiviridae
NC_047883.1,Autographiviridae
NC_051726.1,Siphoviridae
NC_006579.1,Pneumoviridae
NC_001989.1,Pneumoviridae
NC_001781.1,Pneumoviridae
NC_038235.1,Pneumoviridae
NC_038272.1,Pneumoviridae
NC_051610.1,Siphoviridae
NC_048630.1,Zobellviridae
NC_042115.1,Siphoviridae
NC_051591.1,Siphoviridae
NC_051628.1,Siphoviridae
NC_051613.1,Siphoviridae
NC_047797.2,Autographiviridae
NC_047801.2,Autographiviridae
NC_051604.1,Siphoviridae
NC_051605.1,Siphoviridae
NC_051601.1,Siphoviridae
NC_051627.1,Siphoviridae
NC_051599.1,Siphoviridae
NC_051606.1,Siphoviridae
NC_051607.1,Siphoviridae
NC_051620.1,Siphoviridae
NC_051616.1,Siphoviridae
NC_042013.1,Myoviridae
NC_051614.1,Siphoviridae
NC_047896.1,Autographiviridae
NC_051621.1,Siphoviridae
NC_051595.1,Siphoviridae
NC_051611.1,Siphoviridae
NC_051721.1,Siphoviridae
NC_051594.1,Siphoviridae
NC_051612.1,Siphoviridae
NC_051641.1,Siphoviridae
NC_051615.1,Siphoviridae
NC_051580.1,Siphoviridae
NC_051596.1,Siphoviridae
NC_051587.1,Siphoviridae
NC_051583.1,Siphoviridae
NC_051585.1,Siphoviridae
NC_051626.1,Siphoviridae
NC_051589.1,Siphoviridae
NC_051619.1,Siphoviridae
NC_051624.1,Siphoviridae
NC_051592.1,Siphoviridae
NC_043767.1,Siphoviridae
NC_051608.1,Siphoviridae
NC_051629.1,Siphoviridae
NC_051631.1,Siphoviridae
NC_051582.1,Siphoviridae
NC_051623.1,Siphoviridae
NC_051600.1,Siphoviridae
NC_051584.1,Siphoviridae
NC_051581.1,Siphoviridae
NC_051586.1,Siphoviridae
NC_049496.1,Ackermannviridae
NC_049497.1,Ackermannviridae
NC_049495.1,Ackermannviridae
NC_051590.1,Siphoviridae
NC_051603.1,Siphoviridae
NC_051622.1,Siphoviridae
NC_051617.1,Siphoviridae
NC_051609.1,Siphoviridae
NC_003663.2,Poxviridae
NC_001611.1,Poxviridae
NC_027213.1,Poxviridae
NC_005336.1,Poxviridae
NC_002188.1,Poxviridae
NC_004002.1,Poxviridae
NC_001266.1,Poxviridae
NC_003389.1,Poxviridae
NC_001731.1,Poxviridae
NC_021248.1,Poxviridae
NC_038921.1,Poxviridae
NC_005946.1,Iridoviridae
NC_001659.2,Asfarviridae
NC_044941.1,Asfarviridae
NC_044943.1,Asfarviridae
NC_044945.1,Asfarviridae
NC_044946.1,Asfarviridae
NC_044947.1,Asfarviridae
NC_044955.1,Asfarviridae
NC_044959.2,Asfarviridae
NC_000852.5,Phycodnaviridae
NC_001421.2,Tectiviridae
NC_043027.1,Myoviridae
NC_011421.1,Herelleviridae
NC_019457.1,Myoviridae
NC_042564.1,Demerecviridae
NC_005859.1,Demerecviridae
NC_001825.1,Salasmaviridae
NC_002520.1,Poxviridae
NC_043363.1,Poxviridae
NC_043364.1,Poxviridae
NC_043365.1,Poxviridae
NC_043366.1,Poxviridae
NC_008291.1,Poxviridae
NC_003391.1,Poxviridae
NC_031033.1,Poxviridae
NC_002515.1,Podoviridae
NC_038334.1,Adenoviridae
NC_001824.1,Iridoviridae
NC_002687.1,Phycodnaviridae
NC_028107.1,Adenoviridae
NC_006144.1,Adenoviridae
NC_028103.1,Adenoviridae
NC_005179.1,Poxviridae
NC_011183.1,Phycodnaviridae
NC_043093.1,Adenoviridae
NC_005309.1,Poxviridae
NC_043233.1,Phycodnaviridae
NC_043234.1,Phycodnaviridae
NC_030792.1,Adenoviridae
NC_043237.1,Phycodnaviridae
NC_043239.1,Phycodnaviridae
NC_043240.1,Phycodnaviridae
NC_043241.1,Phycodnaviridae
NC_023426.1,Poxviridae
NC_032111.1,Poxviridae
NC_027705.1,Adenoviridae
NC_015780.1,Iridoviridae
NC_024451.1,Iridoviridae
NC_001993.1,Poxviridae
NC_043236.1,Phycodnaviridae
NC_017940.1,Iridoviridae
NC_003387.1,Siphoviridae
NC_011222.1,Siphoviridae
NC_028461.1,Iridoviridae
NC_038507.1,Iridoviridae
NC_011202.1,Adenoviridae
NC_011203.1,Adenoviridae
NC_043455.1,Poxviridae
NC_043456.1,Poxviridae
NC_043457.1,Poxviridae
NC_043458.1,Poxviridae
NC_043459.1,Poxviridae
NC_043460.1,Poxviridae
NC_043461.1,Poxviridae
NC_043462.1,Poxviridae
NC_043463.1,Poxviridae
NC_043464.1,Poxviridae
NC_043465.1,Poxviridae
NC_020074.1,Adenoviridae
NC_002501.1,Adenoviridae
NC_004037.2,Adenoviridae
NC_007023.1,Myoviridae
NC_007918.1,Pleolipoviridae
NC_013804.1,Poxviridae
NC_005337.1,Poxviridae
NC_003266.2,Adenoviridae
NC_001454.1,Adenoviridae
NC_010956.1,Adenoviridae
NC_002685.2,Adenoviridae
NC_002642.1,Poxviridae
NC_004735.1,Myoviridae
NC_043214.1,Adenoviridae
NC_043215.1,Adenoviridae
NC_003390.2,Autographiviridae
NC_011335.1,Ascoviridae
NC_043216.1,Ascoviridae
NC_043217.1,Ascoviridae
NC_031038.1,Poxviridae
NC_021221.1,Adenoviridae
NC_038332.1,Adenoviridae
NC_003214.2,Lipothrixviridae
NC_003038.1,Iridoviridae
NC_003494.1,Iridoviridae
NC_007346.1,Phycodnaviridae
NC_035188.1,Poxviridae
NC_009989.1,Adenoviridae
NC_015323.1,Adenoviridae
NC_038508.1,Iridoviridae
NC_010821.1,Myoviridae
NC_004684.1,Siphoviridae
NC_004685.1,Siphoviridae
NC_004687.1,Myoviridae
NC_004689.1,Siphoviridae
NC_004333.2,Myoviridae
NC_005259.1,Siphoviridae
NC_005260.1,Myoviridae
NC_004814.1,Podoviridae
NC_043242.1,Phycodnaviridae
NC_043243.1,Phycodnaviridae
NC_043244.1,Phycodnaviridae
NC_043245.1,Phycodnaviridae
NC_043246.1,Phycodnaviridae
NC_043247.1,Phycodnaviridae
NC_043248.1,Phycodnaviridae
NC_043249.1,Phycodnaviridae
NC_043250.1,Phycodnaviridae
NC_043251.1,Phycodnaviridae
NC_043252.1,Phycodnaviridae
NC_043253.1,Phycodnaviridae
NC_043254.1,Phycodnaviridae
NC_043255.1,Phycodnaviridae
NC_043257.1,Phycodnaviridae
NC_008208.1,Myoviridae
NC_005830.1,Lipothrixviridae
NC_022563.1,Poxviridae
NC_005091.2,Siphoviridae
NC_021312.1,Phycodnaviridae
NC_005284.1,Siphoviridae
NC_005902.1,Iridoviridae
NC_005342.2,Myoviridae
NC_009233.1,Ascoviridae
NC_006549.1,Iridoviridae
NC_005882.1,Myoviridae
NC_005832.1,Iridoviridae
NC_005884.1,Podoviridae
NC_005885.1,Siphoviridae
NC_006938.1,Siphoviridae
NC_005886.2,Myoviridae
NC_006356.2,Siphoviridae
NC_009884.1,Lipothrixviridae
NC_006966.1,Poxviridae
NC_006879.1,Adenoviridae
NC_007451.1,Tectiviridae
NC_016434.1,Siphoviridae
NC_007022.1,Myoviridae
NC_007217.1,Sphaerolipoviridae
NC_044938.1,Ascoviridae
NC_008518.1,Ascoviridae
NC_014467.1,Myoviridae
NC_007149.1,Autographiviridae
NC_009814.1,Siphoviridae
NC_016163.1,Myoviridae
NC_028238.1,Poxviridae
NC_009643.1,Podoviridae
NC_023615.1,Iridoviridae
NC_023611.1,Iridoviridae
NC_010155.1,Lipothrixviridae
NC_010152.1,Lipothrixviridae
NC_010154.1,Lipothrixviridae
NC_007806.1,Siphoviridae
NC_007807.1,Podoviridae
NC_007808.1,Zobellviridae
NC_007809.1,Siphoviridae
NC_043130.1,Phycodnaviridae
NC_008207.1,Myoviridae
NC_008195.1,Siphoviridae
NC_008202.2,Siphoviridae
NC_008197.1,Siphoviridae
NC_008198.1,Siphoviridae
NC_008200.1,Siphoviridae
NC_008204.1,Siphoviridae
NC_003027.1,Poxviridae
NC_004003.1,Poxviridae
NC_043092.1,Adenoviridae
NC_008364.1,Siphoviridae
NC_009816.1,Siphoviridae
NC_009936.1,Autographiviridae
NC_043094.1,Adenoviridae
NC_008603.1,Phycodnaviridae
NC_008367.1,Podoviridae
NC_043178.1,Poxviridae
NC_008584.1,Myoviridae
NC_028113.1,Adenoviridae
NC_009015.1,Myoviridae
NC_009014.1,Autographiviridae
NC_022751.1,Podoviridae
NC_009447.1,Siphoviridae
NC_009531.1,Autographiviridae
NC_009904.1,Herelleviridae
NC_044956.1,Asfarviridae
NC_044957.1,Asfarviridae
NC_027119.1,Ackermannviridae
NC_028094.1,Phycodnaviridae
NC_009760.1,Myoviridae
NC_029031.1,Autographiviridae
NC_010116.1,Siphoviridae
NC_012696.1,Schitoviridae
NC_010583.1,Demerecviridae
NC_011646.1,Siphoviridae
NC_010363.1,Salasmaviridae
NC_034382.1,Adenoviridae
NC_011523.1,Tectiviridae
NC_011085.3,Autographiviridae
NC_043179.1,Poxviridae
NC_012742.1,Siphoviridae
NC_039034.1,Iridoviridae
NC_011044.1,Siphoviridae
NC_011132.1,Lavidaviridae
NC_011271.1,Myoviridae
NC_011272.1,Myoviridae
NC_011269.2,Myoviridae
NC_011270.1,Myoviridae
NC_011201.1,Autographiviridae
NC_011308.1,Siphoviridae
NC_011290.1,Siphoviridae
NC_011292.1,Siphoviridae
NC_021068.1,Podoviridae
NC_029067.1,Myoviridae
NC_021067.1,Myoviridae
NC_021073.1,Myoviridae
NC_012584.1,Adenoviridae
NC_020485.1,Adenoviridae
NC_020872.1,Autographiviridae
NC_003310.1,Poxviridae
NC_012223.2,Siphoviridae
NC_012419.1,Siphoviridae
NC_012530.1,Herelleviridae
NC_012558.1,Pleolipoviridae
NC_013693.1,Ackermannviridae
NC_030394.2,Iridoviridae
NC_012663.1,Siphoviridae
NC_012662.1,Autographiviridae
NC_013651.1,Autographiviridae
NC_024446.1,Poxviridae
NC_012959.1,Adenoviridae
NC_013691.1,Schitoviridae
NC_013692.1,Schitoviridae
NC_013021.1,Siphoviridae
NC_028689.1,Siphoviridae
NC_027985.1,Siphoviridae
NC_013697.1,Myoviridae
NC_019496.1,Siphoviridae
NC_043405.1,Adenoviridae
NC_019913.1,Myoviridae
NC_013698.1,Siphoviridae
NC_028675.1,Autographiviridae
NC_043695.1,Adenoviridae
NC_043696.1,Adenoviridae
NC_023722.1,Siphoviridae
NC_023706.1,Siphoviridae
NC_014637.1,Mimiviridae
NC_013638.1,Autographiviridae
NC_013756.1,Marseilleviridae
NC_015932.1,Adenoviridae
NC_015937.1,Myoviridae
NC_016567.1,Siphoviridae
NC_014036.1,Myoviridae
NC_013758.1,Pleolipoviridae
NC_027120.1,Siphoviridae
NC_048032.1,Autographiviridae
NC_048030.1,Autographiviridae
NC_027987.1,Siphoviridae
NC_015463.1,Siphoviridae
NC_015465.1,Siphoviridae
NC_020853.1,Siphoviridae
NC_020862.2,Schitoviridae
NC_020846.1,Siphoviridae
NC_020849.1,Schitoviridae
NC_020863.1,Myoviridae
NC_020852.1,Phycodnaviridae
NC_023841.1,Podoviridae
NC_020840.1,Siphoviridae
NC_020868.1,Schitoviridae
NC_020848.1,Schitoviridae
NC_020850.1,Myoviridae
NC_020864.1,Phycodnaviridae
NC_016766.1,Siphoviridae
NC_025455.1,Autographiviridae
NC_020860.1,Myoviridae
NC_020842.1,Siphoviridae
NC_014663.1,Myoviridae
NC_024474.1,Adenoviridae
NC_018088.1,Siphoviridae
NC_015270.1,Siphoviridae
NC_014457.1,Siphoviridae
NC_024684.1,Adenoviridae
NC_015293.1,Siphoviridae
NC_014564.2,Adenoviridae
NC_014635.1,Myoviridae
NC_014636.1,Myoviridae
NC_014765.1,Phycodnaviridae
NC_014767.1,Phycodnaviridae
NC_014766.1,Phycodnaviridae
NC_019454.1,Autographiviridae
NC_020854.1,Siphoviridae
NC_020857.1,Siphoviridae
NC_020847.1,Siphoviridae
NC_022266.1,Adenoviridae
NC_016164.1,Siphoviridae
NC_023736.1,Autographiviridae
NC_019926.1,Autographiviridae
NC_023688.1,Myoviridae
NC_049345.1,Schitoviridae
NC_019452.1,Ackermannviridae
NC_016924.1,Poxviridae
NC_014899.1,Adenoviridae
NC_019485.1,Schitoviridae
NC_015264.1,Autographiviridae
NC_024150.1,Adenoviridae
NC_023693.1,Myoviridae
NC_015269.1,Demerecviridae
NC_015157.1,Myoviridae
